seller_id;seller_city;review_medie;order_count;product_count;fatturato;best_seller_category;fatturato medio per prodotto;media_deltatime
e7df4cd29ab5abab70fb0783ddb53987;Madrid;4.52173913;22;23;9608.7;sport outdoors;417.7695652;10.31818182
0432ead42b6c8a0bdf68154add917fdf;Málaga;4.119047619;78;90;7792.1;toys games;86.57888889;8.871794872
7e959205cebc10adefcb331f934238a4;Madrid;#N/D;#N/D;2;513.9;jewelry;256.95;#N/D
2a261b5b644fa05f4f2700eb93544f2c;Jaén;4;47;77;5355;furniture;69.54545455;14.4893617
f680f85bee2d253556ac91be391d2c82;Sevilla;3.822222222;45;54;5183.92;kids;95.99851852;9.6
3785b653b1b82de85ab47dd139938091;Coruña;3.95;20;25;1552;home accessories;62.08;12.2
d379f449f2a3b271bc01c0782020f705;Madrid;4.185185185;27;28;4423.06;furniture;157.9664286;13.59259259
7ea5bfa6c340f58f8e71fc1f0412b0d6;Madrid;4.161290323;93;102;11002.89;kids;107.8714706;12.8172043
dc120d932ddf9d4dfb6fd68beefda622;Ourense;4;1;2;130;computer accessories;65;15
6902157ee16728322d61a1321fa79e58;Madrid;5;2;2;159.8;cell phones;79.9;10.5
f3041c2e75ec683697a6a5ea82192210;Leganés;4;1;1;145;furniture;145;5
c54679b132454625907c773d273d4126;Córdoba;3.375;7;9;1032;fragrance;114.6666667;6.142857143
d26aa40b90272d4843d63be7c1462c8d;Madrid;2;2;2;152.9;kids;76.45;4.5
a2fa0bdc798ee84cdb08281337cf4fb6;Valladolid;4.375;8;13;392.75;book;30.21153846;18.125
bd697db56ff8e7c9cd1abeb7f72029b2;Madrid;4.25;20;21;3069.78;automotive;146.18;11.2
2aafae69bf4c41fbd94053d9413e87ee;Valencia;4.666666667;2;3;94;book;31.33333333;9
483ca627d131e18f988349b1655c0acd;Córdoba;5;1;1;264;beauty & personal care;264;16
1a3df491d1c4f1589fc2b934ada68bf2;Salamanca;4.188311688;153;178;23302.7;kitchen & dining;130.9140449;14.69934641
e81e1f9c3e762e620f3fb60a51499e16;Ávila;4.3125;17;18;4465.99;sport outdoors;248.1105556;25.41176471
4170f6a9367e6b5d6401d03ce6d54569;Murcia;4.25;4;5;568.78;computer accessories;113.756;24.5
4e480be820e37de1444325ff358c9296;Alcorcón;1;1;2;430.3;automotive;215.15;12
6560211a19b47992c3666cc44a7e94c0;Madrid;4.172413793;1767;2050;123304.83;jewelry;60.14869756;9.526315789
3da38366e7bd9baf6369071f782ecdf0;Palma de Mallorca - Mallorca;3;1;1;59.47;automotive;59.47;53
e3e290b38963293022cdcd6db8328103;Madrid;5;2;3;135.7;sport outdoors;45.23333333;10
70b52a4cfc823994561b00bad161b4ed;Madrid;3.75;8;10;585;automotive;58.5;12.75
c1552b1dab6e6f760950368ae61fb600;Huelva;3;2;2;53.8;beauty & personal care;26.9;5
596849622429351f47b32e6cae1055ff;Málaga;3.9;11;12;1104.7;cell phones;92.05833333;5.727272727
e6ffc9ac6a7adc9d16a1cfc2286dd546;Madrid;#N/D;#N/D;1;34.99;kitchen & dining;34.99;#N/D
bf0045791395e66460eb04749c68672a;Madrid;4.5;2;2;119.8;book;59.9;14.5
718539d38d07dd351c76db862760e2e2;Málaga;3.72972973;34;46;1318.9;pet supplies;28.67173913;8.5
b76f4d90e85657a240495c876313adc5;Almería;5;1;1;299;toys games;299;3
979e9f8b5b39dd243a2550c8b05aecf0;Madrid;4.666666667;3;4;525;beauty & personal care;131.25;9.333333333
22a23e5ac7061fc538cc2a019afaaf16;Madrid;2;1;1;95;food;95;11
0b90b6df587eb83608a64ea8b390cf07;Lugo;3.878787879;158;205;28592.32;computer accessories;139.4747317;14.51265823
9200e6ce317b67196b6b0bad4d4bd567;Barcelona;5;1;1;36.9;furniture;36.9;16
4c60877808f4318ef1107fbeb8f89afa;Cádiz;5;2;2;118;computer accessories;59;15.5
3bb32fedaa74e4ad20f4ce067733bd31;Soria;3;2;3;103.7;sport outdoors;34.56666667;7.5
ae8bfdbf1c2a2a2dee92d799db0a31c6;Pontevedra;4.285714286;7;8;339.92;health household;42.49;9.285714286
1927cdb9fa74f5270097f6250e8e8f34;Almería;5;1;1;120;coffee machines;120;8
8a87611c08849ffeeccab52aa798b6c7;Coruña;3.75;4;13;2369.8;lawn garden;182.2923077;11
679769a98cfcc6da877c8486ff1c13f3;Parla;4.523809524;21;21;7029;beauty & personal care;334.7142857;9.523809524
acf974e4d5950ad143a247471b831eb9;Alicante;5;5;13;423.8;home accessories;32.6;11.8
20a7efa9721046319bdde5d60b6b5365;Almería;5;3;6;501.2;0;83.53333333;19.33333333
febab0275244b9a49a623f0bd613ca2f;Sevilla;4.122641509;100;132;7272.42;home accessories;55.09409091;8.73
f3da5b2ff499efb8d4a6d371d175d7dd;Madrid;4.119402985;73;84;3702.29;home accessories;44.07488095;11.64383562
436bf27f2f18474fc6047702e9f8a866;Málaga;1;1;1;29.9;kids;29.9;19
d2f3e277560ed4c6361284429b00f037;Cádiz;3.285714286;6;7;320.55;pet supplies;45.79285714;8.833333333
cd843d4cf8ef32827de0396605163ba3;Móstoles;5;5;5;1915;health household;383;16
67883baaae6134ee81b271a542613728;Madrid;4.157894737;19;19;8167.9;jewelry;429.8894737;5.842105263
7dc9a3355bae96dd82008b313d3a456c;Getafe;5;1;1;899;pet supplies;899;12
05e107217c7266362fd44b75b2cd4cc4;Madrid;4.6;5;8;193.38;book;24.1725;8.2
1acde099eb406aa220b1169b188b42da;Madrid;4.9;9;10;311.1;furniture;31.11;12
d97df38225e5abadaff1e72cb72b823c;Almería;3.928571429;28;31;1846;automotive;59.5483871;12.10714286
45213867cefbf2cd4c6177e10216a951;Málaga;3.857142857;14;14;4955.42;music instruments;353.9585714;14.92857143
61b893c57e33626afb104d4112b1be76;Parla;#N/D;#N/D;1;74.99;furniture;74.99;#N/D
a420f60ff1aa9acc80d0e42959f2b313;Madrid;4;65;68;7443.3;kids;109.4602941;11.55384615
ff4ea69c2a729e83e63c7579e4ef8170;Cádiz;3;7;9;7017;home lighting;779.6666667;11.14285714
fa5fdc4e4bb6bd1009ad0e4ac4096562;Córdoba;4;1;1;161.99;automotive;161.99;7
916748bc99315c2d202898ae58b1617e;Sevilla;4.166666667;24;32;369.4;sport outdoors;11.54375;10.54166667
bc2ac6b95e1accce9858528ee566c17e;Málaga;4.19047619;18;22;2045;oral care;92.95454545;4.555555556
25debeafbce801fdd479539350185eee;Almería;3.333333333;5;8;302.84;fragrance;37.855;15
02c988090b766852e088c69d7fb3b551;Jaén;3.416666667;12;17;1618.65;home security systems;95.21470588;9.416666667
e5f9e61ceb5f523cc966e0f34095032f;León;4.75;4;4;2238;comics;559.5;20.25
ad97a199236354e53fcd91a5a913e9a2;León;3.9375;16;18;13205.9;home lighting;733.6611111;15.5625
3606774ec64634822d78dc2db6d37045;Almería;#N/D;#N/D;2;299.8;lawn garden;149.9;#N/D
94165aea8a35c3c21499cbcae239b16c;Alcalá de Henares;5;1;1;180;automotive;180;6
c8665a4dd081a2c436b1cd921079d0d9;Jaén;5;1;1;79.39;beauty & personal care;79.39;4
c7dcd301ecfe5ab7f778ac172cf74be7;Madrid;4.333333333;3;4;457.69;beauty & personal care;114.4225;25.33333333
6c17baf138731a4aaacc3210adf2037b;Málaga;3.4;4;5;538.8;fragrance;107.76;7.5
50c361bcf670d16f6df4d52de3dff924;Madrid;#N/D;#N/D;1;35;fabric;35;#N/D
32e5635e63cb374eb63afdd242fb6134;Barcelona;5;1;1;910;home lighting;910;8
c1f12f926d0ba950578b4fa41115cbb6;Madrid;4;2;4;479.6;home accessories;119.9;36.5
8602a61d680a10a82cceeeda0d99ea3d;Madrid;3.833333333;14;20;826.99;fashion & shoes;41.3495;8.142857143
c3acdfac4e3e97ff87529454fbc03642;Madrid;4;12;12;16788;jewelry;1399;10.91666667
fde0cc9ea29c8ccfc0a2c22256a58c71;Coruña;3.742857143;35;35;3922;toys games;112.0571429;8.714285714
e63e8bfa530fb16910dd6956e592bb81;Cádiz;4.377777778;40;46;1311.7;home accessories;28.51521739;9.325
c4f7fee5b0db50e87766f5a4d1b1b758;Sevilla;4.4;5;9;11961.83;comics;1329.092222;11.8
d7485b33791774c36108f8c69602d48d;Coruña;3.666666667;9;9;399.82;sport outdoors;44.42444444;8.555555556
515d781150feed28a6ac091bb0e3cb8c;Santander;4.666666667;6;6;1002.35;comics;167.0583333;9.833333333
e908c0f3646e8b60375734a350d95d71;Madrid;5;1;1;2951;computer accessories;2951;27
2646baaf662d4d92ac48f047e35db92d;Madrid;3.428571429;14;18;1263.05;automotive;70.16944444;5.642857143
13fa2a6c6b9d0f43cb588d7c82117a12;Madrid;3.777777778;9;10;4528;beauty & personal care;452.8;21
5343d0649eca2a983820bfe93fc4d17e;Córdoba;4.054054054;66;117;10000.64;furniture;85.47555556;11.06060606
7c9130f5f3729edd32aa059141d92484;Sevilla;5;3;4;126;computer accessories;31.5;7.333333333
e4ebd3f87bf70440014f07ddda7fbe03;Almería;4.857142857;7;7;671.5;beauty & personal care;95.92857143;17.85714286
33a17d60c64393351ebf1ef860f4e0f2;Valencia;3.666666667;42;46;8152.48;home accessories;177.2278261;10.61904762
640e21a7d01df7614a3b4923e990d40c;Granada;4.080645161;112;143;7598.88;kitchen & dining;53.13902098;10.33928571
d57e18d5f73c7ccb7f7339b61166898d;Madrid;4.152542373;59;62;3187.7;fashion & shoes;51.41451613;9.050847458
dd2bdf855a9172734fbc3744021ae9b9;Madrid;4.05;102;113;10816.7;kitchen & dining;95.72300885;15.32352941
9d213f303afae4983637247556438ede;Granada;4.666666667;1;4;47.7;kitchen & dining;11.925;6
aadfe0417e61315688b6bd7043361e25;Zaragoza;1;1;1;289.9;fragrance;289.9;6
079d295dcbf06ee8bb1b65ba964eb2b6;Madrid;4.8;5;10;349.3;hardware;34.93;8.2
55c26bcb609f480eb7868594245febb5;Huelva;4.666666667;5;5;664.4;book;132.88;10.2
cbf09e831b0c11f6f23ffb51004db972;Huelva;3.7;10;10;1535.2;home accessories;153.52;5.2
7fdb0720c8d7c9075538b365dc8c3a22;Pontevedra;3.857142857;7;7;1804;bedroom decor;257.7142857;23.71428571
933446e9a59dece7ae9175103820ca8f;Coruña;2;1;3;381.39;home accessories;127.13;24
3f8247d0f772ffa58560e5c682521ad5;Salamanca;#N/D;#N/D;1;139.9;home security systems;139.9;#N/D
e46bc031f2c5bae4ccb40bb90712e9b4;Madrid;#N/D;#N/D;1;277.3;automotive;277.3;#N/D
4aba391bc3b88717ce08eb11e44937b2;Bilbao;4.37037037;27;31;7595.87;sport outdoors;245.0280645;16.81481481
fcba71d4d5db057f43249145e4eb1e27;Sevilla;3.666666667;3;3;494.55;jewelry;164.85;18.66666667
c747d5b92c7648417faea95d36d763e8;Ibiza - Ibiza;#N/D;1;1;139;sofa;139;13
715bbd5ba4e6b74cb0d2f29eb45058b0;Almería;4.080645161;61;64;4043.3;jewelry;63.1765625;11.91803279
1430239a858e7682bbc43b20758af153;Madrid;3.65;17;23;660.79;kids;28.73;7.588235294
bb7a14e229b1c95156719c3d9552eeee;Barcelona;3.8;10;11;3190.1;home lighting;290.0090909;11.4
d598f929fc44e1e38678e7f47250ec04;Zaragoza;3;1;1;69.9;automotive;69.9;11
edc518ba25576a0188a0e8f2c3af186f;Cádiz;4.285714286;6;9;1647.39;home accessories;183.0433333;6.5
4c18691b6037662be2df78a765d98ab5;Madrid;4.032258065;62;66;3195.52;home accessories;48.4169697;9.096774194
8f2b51a30523cdecddc2f179f351c7d6;Madrid;3.285714286;7;8;1027.9;automotive;128.4875;13.28571429
6b536a23086fba0d58c08d68814397f6;Gerona;4.333333333;18;23;2068.8;sport outdoors;89.94782609;12
95f83f51203c626648c875dd41874c7f;Fuenlabrada;3.907407407;48;71;3217.46;furniture;45.31633803;11.54166667
6b243f80ed07b10f0e8aa0f21a205f3c;Coruña;4.259259259;77;89;6260.1;sport outdoors;70.33820225;11.1038961
e7f3bf1ecd8526eb7f3b18059e6716e5;Granada;4.4375;16;18;1471.54;toys games;81.75222222;9.375
4d600e08ecbe08258c79e536c5a42fee;Coruña;4.142857143;7;8;4465.34;jewelry;558.1675;13
2089a6d640999f9b9141ac719b2af596;Cádiz;4.282051282;40;43;8830.82;sport outdoors;205.367907;19.825
2a167ca73899c85001a837d8fb4962f6;Madrid;5;2;3;4097;hardware;1365.666667;6.5
458c6fa920810ce2492da71bc26d9eec;Huelva;4.5;2;2;756.76;beauty & personal care;378.38;25.5
7494d0dcba8551df6cf37f1b905dc2f7;Almería;5;1;3;45.9;computer accessories;15.3;6
698f5fa55a5f73d0740e9d9a773e8093;Barcelona;4.5;4;6;120;beauty & personal care;20;6
4f0d637c1197fd65405ebd755ac9f86b;Granada;3;2;2;199.8;beauty & personal care;99.9;7.5
3969863bb8af7f72580b3b1ffd3a17b3;Madrid;4.071428571;12;15;623.15;sport outdoors;41.54333333;10.08333333
2a5b78b41cd05baeac8df54c6606b92c;Leganés;4.183673469;45;59;19025.36;beauty & personal care;322.4637288;9.111111111
1f7dfad2cb384ea4d2d7e1ffbd78c407;Madrid;5;1;1;49;kids;49;6
08f5819815f3d06545011850bd70f0a8;Almería;4.333333333;3;3;452;beauty & personal care;150.6666667;8
b32be1695eb7ec5f10f72d9610a12527;Alicante;4.238095238;43;46;26874;health household;584.2173913;12.13953488
b94cc9f10ddc85e4ba73a6f7974e7101;Lleida;4.27027027;39;39;25346.1;toys games;649.9;10.46153846
53243585a1d6dc2643021fd1853d8905;San Sebastián;4.14159292;341;410;222776.05;cell phones;543.3562195;13.30498534
6df688df543f90e9b38f4319e75a9d88;Madrid;3.829268293;39;56;1949.96;beauty & personal care;34.82071429;7.871794872
7f40d06aa0b5f1aa4f41af8c0480e2ef;Córdoba;4.666666667;6;6;1309.94;toys games;218.3233333;4.166666667
dd88d13bea9e4c2bf47daf224f8141e5;Valencia;5;1;1;458;furniture;458;6
72c38a04bd6a1c3dbc5298425a0db86d;Pontevedra;4.5;4;5;647.3;computer accessories;129.46;8.75
9e17b9d64683aebcbb9ee362d06463b4;Granada;#N/D;#N/D;3;98.7;sport outdoors;32.9;#N/D
b5bb2b985208834bd5bd86c7a402bbad;Valencia;5;2;2;621.06;automotive;310.53;11.5
b1fecf4da1fa2689bccffa0121953643;Santander;4.052631579;19;20;3669.64;beauty & personal care;183.482;10.21052632
7b1222c3624aa89b9558b50a2594188c;Huelva;4.476190476;21;22;10103.52;toys games;459.2509091;17.85714286
e595809a6c31ec4314fd06ef198c244d;Zamora;5;1;1;39;cell phones;39;15
ba6b68b55fe8704377a7d43c8e5c0185;Madrid;4;5;5;739.77;0;147.954;10.6
b8114f2f589a6804810f04f99b36b498;Granada;3.909090909;8;11;1399.62;home accessories;127.2381818;4.875
83d7070a0b9a8b4625fa8682b819fabb;Málaga;#N/D;#N/D;2;694.77;fashion & shoes;347.385;#N/D
570d4583587a5fe2d47c7be89b91ad27;Madrid;4.5;2;2;125.25;beauty & personal care;62.625;6
9591fc341b1bfb7ef561e2968ec6e011;Madrid;#N/D;#N/D;1;79.9;handbags & accessories;79.9;#N/D
0af977692321d895349eded183341d28;Almería;4;2;2;257.75;pet supplies;128.875;2
b33aaadd1a8891d2dfef0c4c3bdf0371;Sevilla;4;16;17;1504;home accessories;88.47058824;14
5d9dc90a686a8fddacffab6bab5653a3;Málaga;3.333333333;12;12;3761.94;sport outdoors;313.495;8.583333333
cc80e2f693fa6e2408f47ccf62413fc1;Coruña;4.5;2;2;420;automotive;210;14
dee656f0f566ed1aa85bd137c943f08f;Jaén;4.340909091;90;94;6271.98;sport outdoors;66.72319149;12.7
ace601496e211a664100321f038f50af;Madrid;#N/D;#N/D;1;165;kitchen & dining;165;#N/D
d673a59aac7a70d8b01e6902bf090a11;Granada;3.890243902;75;85;3908.94;kids;45.98752941;14.25333333
966cb4760537b1404caedd472cc610a5;Córdoba;3.918032787;61;74;51286.05;jewelry;693.0547297;10.04918033
d4a5e99e0dd915df64ba55a7fbd583fd;Madrid;2.5;2;6;65.15;beauty & personal care;10.85833333;12.5
6bcb2352a2a0c38b845f598298ab9d26;Lugo;4;1;2;31.8;computer accessories;15.9;11
2c2c9832d1bb38c5b0034a3b47d313ee;Valencia;4;1;1;49.9;fragrance;49.9;12
f3b80352b986ab4d1057a4b724be19d0;Murcia;4.060240964;83;92;10505.1;beauty & personal care;114.1858696;10.34939759
b452cb0ae35044c4a53179c39f49fb06;Sevilla;4;2;2;63.7;automotive;31.85;16.5
0307f7565ff85b299b6e5ef162b1b1a9;Huelva;4.166666667;6;7;4728.8;comics;675.5428571;15.16666667
ffeee66ac5d5a62fe688b9d26f83f534;Granada;4.142857143;14;14;1839.86;ceiling fans;131.4185714;18
3bfad056cf05c00dabe2f895925d83b1;Jaén;#N/D;#N/D;5;206.65;0;41.33;#N/D
9aa388272ee334b6ae07bc73706e254a;Alcobendas;4.125;6;9;678;kitchen & dining;75.33333333;8.333333333
74bafed391319577bce6f4d2acc0589a;Madrid;3.333333333;3;3;1847;beauty & personal care;615.6666667;7
2b03ac196f5ed62ac483960fe0fa3b65;Madrid;4.714285714;7;7;843.1;beauty & personal care;120.4428571;12.71428571
0b64bcdb0784abc139af04077d49a20e;Castellón;4.75;4;4;137.6;beauty & personal care;34.4;8.25
0bfd0b434243adc5c2e1aa6baf19c6aa;Barcelona;4.428571429;6;7;371.2;home accessories;53.02857143;8.5
92d14edfb62ee5ae7fdff70b0f4e7233;Granada;4.6;8;15;322;food;21.46666667;8.125
5e105f5c9f63f5f1fd75d6cb942e55b1;Huelva;4.666666667;7;8;1471.9;home accessories;183.9875;9.571428571
2fb25ab44bdbeae6a4d816e0d0c9d500;Barcelona;4;5;5;683.08;home lighting;136.616;8.4
ed4311e67debd72b8610a5347a743087;Cádiz;4.173913043;24;26;3636;home accessories;139.8461538;7.458333333
5bf397d04035b5f45cc41e82ec106803;Madrid;4.75;3;4;1525;home lighting;381.25;4
f9bbdd976532d50b7816d285a22bd01e;Madrid;5;1;2;268;sport outdoors;134;15
e3e15e2c0b9700561efac21c6be48066;Madrid;#N/D;#N/D;4;97.24;home accessories;24.31;#N/D
a5bff0f43eb51f0cad7c37fac7244c8a;Madrid;4.75;4;5;445;lawn garden;89;16
f52c2422904463fdd7741f99045fecb6;Madrid;3.666666667;12;13;567.79;home accessories;43.67615385;5.583333333
14f2b3587172b9db894c9bad8dab520b;Alicante;1;2;2;244;home accessories;122;14
1354d51653f645349064725ed204e85e;Madrid;4.411764706;17;20;2410;furniture;120.5;9.588235294
eaaa46e98c9e61f6764dd1d7a2ab8b3e;Gerona;1;1;1;98;home lighting;98;11
5b664594895aefb418afaee6d40a9a23;Gerona;3.428571429;14;23;1008.8;hardware;43.86086957;10.92857143
bf00385a5f7fc1ef39a13c2e9ee50a5f;Madrid;4.035714286;28;29;870.3;television & video;30.01034483;5.714285714
391bbd13b6452244774beff1824006ed;Málaga;5;1;2;127.8;sport outdoors;63.9;45
c714262700f93defc16bf17a51a4cb23;Madrid;4.666666667;3;3;421.8;comics;140.6;9.666666667
bcd2d7510d58e293f20fad6438c1b314;Coruña;#N/D;1;1;23.9;kids;23.9;33
ec4608a1f76453166bb312b2968aeaf4;Jaén;4.2;17;37;1181.75;furniture;31.93918919;15.23529412
5c603ffb38cbbf25a0e0698941324143;Alcobendas;#N/D;#N/D;2;348.8;automotive;174.4;#N/D
2bd05d410a8fd26dc4184a15f4f2f588;Madrid;4.5;6;7;1316.73;comics;188.1042857;10.16666667
4dab98ca6cd6d3df586203cefd28a042;Valencia;5;1;1;154.9;fashion & shoes;154.9;28
293dee954235e4e4e43f129313625ebe;Murcia;3.875;8;8;1778.92;0;222.365;14.5
cd68562d3f44870c08922d380acae552;Granada;4.152542373;118;132;18569.7;sport outdoors;140.6795455;16.09322034
082e0bf4cb865a6533b1e8e498cc0255;Cádiz;4.166666667;11;23;2073.3;lawn garden;90.14347826;14.27272727
c286ec035ee04ba81c97508f0b5df544;Coruña;5;1;2;493;computer accessories;246.5;15
dd8a29ce82d5c705ba932d81494600a5;Madrid;5;2;2;205.75;fire safety;102.875;9
41da412d33e8da4f22baf55cb1bde82c;Albacete;4.588235294;15;21;862.9;sport outdoors;41.09047619;10.13333333
782f78b632a43875dd5b53e3e49c9564;Málaga;5;1;3;146.01;furniture;48.67;10
28405831a29823802aa22c084cfd0649;Madrid;2.833333333;6;7;245;seasonal decor;35;7.166666667
fe19dce63ae80346207c6c55713d1023;Torrejón de Ardoz;5;1;1;49.9;beauty & personal care;49.9;7
a67780aba9dd436e7ac0aa1f889e73ec;Sevilla;4.166666667;6;6;863;sport outdoors;143.8333333;21.5
d594982fd877af63ace38ea1fca27c76;Madrid;3.714285714;7;7;217.04;comics;31.00571429;8
dda37071807e404c5bb2a1590c66326f;Madrid;5;1;1;199.99;luggage;199.99;16
5bc55dbe2f12b6af6d83ed46023e0dc8;Alcalá de Henares;4.222222222;16;24;2992.1;sport outdoors;124.6708333;14.5625
b1b3948701c5c72445495bd161b83a4c;Madrid;4.071428571;14;18;24699.19;automotive;1372.177222;23.35714286
4e92348462c75b6c842b994ce84a0ed4;Castellón;5;1;1;69.9;beauty & personal care;69.9;10
6e13dd869aa7185f601c941423abcc8f;Madrid;3.4;5;6;522;beauty & personal care;87;4.2
723cd880edaacdb998898b67c8f9da30;Granada;3.833333333;11;13;2136.53;kitchen & dining;164.3484615;9.909090909
00ee68308b45bc5e2660cd833c3f81cc;Madrid;4.178571429;134;174;20260;kitchen & dining;116.4367816;9.537313433
1fbe10c70e30765ed1de86d9f7e98409;Málaga;2;2;6;98.75;home accessories;16.45833333;13.5
001e6ad469a905060d959994f1b41e4f;Tarragona;#N/D;#N/D;1;250;sport outdoors;250;#N/D
685b870da5b52a710782c9c0fefbeb5b;Granada;4;2;2;627;music instruments;313.5;39.5
701938c450705b8ae65fc923b70f35c7;Jaén;4.138888889;72;112;11983.28;sofa;106.9935714;13.04166667
f3862c2188522d89860c38a3ea8b550d;Granada;4;1;1;15.5;fragrance;15.5;6
f5f1f2c5f923f36ad79ea1d07185ddc9;Huelva;4.363636364;10;13;1912.15;pet supplies;147.0884615;13.2
cf8ab1616079e2793aa29d524df01bb1;Madrid;3.666666667;6;9;14391;sport outdoors;1599;26.33333333
160851d3ece7aa1a510f8d1a4bb8a8af;Sevilla;3;2;2;102.05;computer accessories;51.025;5.5
61c36f0fc4a47f9532e5512b66668e62;Cádiz;5;1;1;750;jewelry;750;12
59b22a78efb79a4797979612b885db36;Alcalá de Henares;4.048;123;133;27184.5;home accessories;204.3947368;12.67479675
553a440137d6e0cf776aee0bb83ac9f5;Sevilla;5;2;2;144.8;music instruments;72.4;23
ea8482cd71df3c1969d7b9473ff13abc;Madrid;4.027927928;1096;1195;37177.52;cell phones;31.1108954;13.29744526
72bc2cce903c872fe376a8faaa81d237;Madrid;4.235294118;16;18;2149.2;light bulbs;119.4;9.1875
65c255b299faf2d12050937cc219c46c;Madrid;4.5;2;2;88.2;fragrance;44.1;7
f09e26011d833ddab11593c1a097a92a;Granada;#N/D;#N/D;1;79.9;furniture;79.9;#N/D
72c73be2b085b9d57650dd53eb2004c9;Madrid;5;1;1;29.4;automotive;29.4;17
c2bda99904207edd1834f03e0022b007;Madrid;1;1;2;79.8;book;39.9;12
3d4824f20035949c710eaf111f869d39;Sevilla;3.333333333;6;8;1041.04;cd vinyl;130.13;9.5
042573af89b6d931f672efaf789d8358;Sevilla;2.333333333;3;3;413.48;home lighting;137.8266667;20
5b925e1d006e9476d738aa200751b73b;Madrid;3.866666667;60;63;7748.5;sport outdoors;122.9920635;10.86666667
06bb3a2fe5e7b7a845b13e8fb91bd944;Madrid;3.294117647;16;18;1536.19;beauty & personal care;85.34388889;8.8125
5f5a58930c3c35f3b5af264f34fb8c85;Granada;3.333333333;3;3;560;monitors;186.6666667;7.666666667
fe2032dab1a61af8794248c8196565c9;Málaga;4.137323944;281;309;65959.61;fragrance;213.461521;10.65480427
3092c0b297aacfb4bb6e056ebe13b9b8;Córdoba;4.357142857;14;19;1623.9;home accessories;85.46842105;14.35714286
c004e5ea15737026cecaee0447e00b75;Madrid;2;1;2;4700;monitors;2350;33
8629a7efec1aab257e58cda559f03ba7;Zaragoza;5;1;1;45.22;computer accessories;45.22;59
1c56ffe0e9dea2657fc6e95b53f40b13;Cádiz;4.666666667;3;3;183;fragrance;61;6.666666667
74a9b9bddf14ece02beb81f52c41a88d;Madrid;5;2;3;95;comics;31.66666667;12
1cbd32d00d01bb8087a5eb088612fd9c;Málaga;4.545454545;11;12;1045.47;beauty & personal care;87.1225;12.36363636
850857dfac77488c307e2b1cbd84ab5a;Pontevedra;4;1;1;1599;home appliances;1599;3
e0a366315b1b726b6c7832d664c0f530;Madrid;4.363636364;43;52;7400.09;hardware;142.3094231;7.860465116
4049512728d969bec69f84088b012416;Madrid;4.833333333;6;9;389.84;sport outdoors;43.31555556;11.16666667
120476eb7a04c149d14772edaf5d9bf2;Gerona;4.75;4;6;2368.8;hardware;394.8;7.75
cd6efc47efaabf134f8bdb654e10b4f1;Barcelona;4.172413793;29;31;4158.55;book;134.1467742;8.655172414
2a7c6c0b0d5efde2bf75ec1e1cec2d41;Lugo;4.333333333;3;3;147.6;furniture;49.2;10.33333333
4e17c65a516f69d023a2ae78b84f28d6;Granada;4.196721311;59;74;7639.26;beauty & personal care;103.2332432;13.54237288
a8739afb32aaa45e01815ca76f76f54b;Granada;4.153846154;13;15;298.83;television & video;19.922;9.538461538
d4828feed4cda2cd9d6b37899a95a71e;Calviá - Mallorca;5;1;1;39.9;fashion & shoes;39.9;13
e3d3b3efac954a60d61be70b7e05b49b;Madrid;5;3;3;1282.05;tools home improvement;427.35;11
d558ebe531605a1285ab2b1bc3256dfb;Madrid;2.666666667;3;3;709;music instruments;236.3333333;9.333333333
c7a0a13cbcf29d5ce51c8f80afdc0b89;Burgos;4;7;9;483.08;fashion & shoes;53.67555556;11.14285714
33ac3e28642ab8bda860a2f693000e78;Málaga;3.857142857;33;36;3661.03;sport outdoors;101.6952778;8.848484848
8936ba0de1073ee888cb3185ae5dc661;Madrid;4;1;1;389.99;lawn garden;389.99;13
